TimeStep,Vehicle_ID,_X,_Y,_Angle,_Pos,_Speed,_Lane,_Slope
25.0,4,15005.52,15232.34,252.29,246.53,13.77,-803864266_0,0.0
25.0,5,13541.91,222.59,338.3,239.2,13.56,-288088612#6_0,0.0
25.0,6,20649.37,19425.65,226.95,314.63,23.17,-1002123620#6_0,0.0
25.0,7,10553.26,12008.91,177.9,215.87,14.24,288088612#5_0,0.0
25.0,8,6735.9,9982.94,131.13,252.98,20.39,-288088613#0_0,0.0
25.0,9,23950.05,13348.7,265.89,221.77,18.3,347355525#0_0,0.0
26.0,0,10145.37,16487.1,166.56,386.96,16.39,288088612#0_0,0.0
26.0,1,6938.55,13136.33,238.37,414.69,19.72,-347355524#0_0,0.0
26.0,10,23967.46,13349.95,261.96,204.32,20.61,347355525#0_0,0.0
26.0,11,9636.61,17441.49,99.68,226.13,22.25,-347355525#6_0,0.0
26.0,12,9382.07,17281.69,186.18,176.21,17.36,803874779#0_0,0.0
26.0,13,8671.92,11685.71,257.5,182.41,24.77,-229938465#2_0,0.0
26.0,14,11930.2,16693.14,287.63,152.85,21.4,347355525#6_0,0.0
26.0,15,24027.8,13360.18,260.24,143.1,19.63,347355525#0_0,0.0
26.0,16,563.6,9998.72,74.79,105.48,18.42,229938465#1_0,0.0
26.0,17,7373.44,13369.95,61.86,85.22,12.03,-500298205_0,0.0
26.0,18,15172.68,15307.62,271.35,72.14,14.91,347355525#3_0,0.0
26.0,19,11752.79,15012.61,260.49,67.47,14.91,500298202_0,0.0
26.0,2,834.64,10170.39,64.56,414.37,22.31,347355524#0_0,0.0
26.0,20,4490.92,14895.41,88.91,45.71,11.29,290273433#0_0,0.0
26.0,21,6569.41,10130.59,132.02,30.44,8.79,-288088613#0_0,0.0
26.0,22,5727.07,11062.57,262.83,24.03,7.34,-229938465#1_0,0.0
26.0,23,10142.34,12069.8,248.34,16.78,5.56,-229938465#3_0,0.0
26.0,24,10057.03,16853.19,166.07,10.35,3.36,288088612#0_0,0.0
26.0,25,7310.17,13395.01,128.13,7.35,2.25,-500298205_0,0.0
26.0,26,7268.33,13378.84,232.86,5.1,0.0,-347355524#0_0,0.0
26.0,3,7075.24,13769.76,179.19,296.37,14.44,602247752_0,0.0
26.0,4,14992.63,15228.44,253.14,260.0,13.47,-803864266_0,0.0
26.0,5,13537.08,234.69,338.23,252.23,13.03,-288088612#6_0,0.0
26.0,6,20632.87,19410.23,226.95,337.21,22.58,-1002123620#6_0,0.0
26.0,7,10553.88,11994.38,177.41,230.41,14.54,288088612#5_0,0.0
26.0,8,6751.09,9969.67,131.13,273.15,20.16,-288088613#0_0,0.0
26.0,9,23931.94,13347.4,265.89,239.92,18.15,347355525#0_0,0.0
27.0,0,10149.38,16470.3,166.56,404.23,17.27,288088612#0_0,0.0
27.0,1,6921.89,13126.07,238.37,434.26,19.57,-347355524#0_0,0.0
27.0,10,23947.64,13348.53,265.89,224.19,19.87,347355525#0_0,0.0
27.0,11,9658.25,17437.8,99.68,248.08,21.95,-347355525#6_0,0.0
27.0,12,9380.32,17265.52,186.18,192.48,16.27,803874779#0_0,0.0
27.0,13,8648.63,11680.55,257.5,206.27,23.86,-229938465#2_0,0.0
27.0,14,11909.92,16699.59,287.63,174.12,21.28,347355525#6_0,0.0
27.0,15,24007.71,13356.72,260.24,163.49,20.38,347355525#0_0,0.0
27.0,16,582.1,10003.75,74.79,124.65,19.17,229938465#1_0,0.0
27.0,17,7384.0,13375.6,61.86,97.2,11.97,-500298205_0,0.0
27.0,18,15155.53,15308.03,271.35,89.29,17.16,347355525#3_0,0.0
27.0,19,11738.13,15010.56,265.17,82.29,14.83,500298202_0,0.0
27.0,2,854.6,10179.88,64.56,436.48,22.11,347355524#0_0,0.0
27.0,20,4504.15,14896.31,83.94,58.99,13.28,290273433#0_0,0.0
27.0,21,6577.46,10123.34,132.02,41.27,10.83,-288088613#0_0,0.0
27.0,22,5717.86,11061.41,262.83,33.31,9.28,-229938465#1_0,0.0
27.0,23,10135.88,12067.23,248.34,23.73,6.95,-229938465#3_0,0.0
27.0,24,10058.27,16848.2,166.07,15.49,5.14,288088612#0_0,0.0
27.0,25,7313.56,13392.35,128.13,11.66,4.3,-500298205_0,0.0
27.0,26,7267.03,13377.85,232.86,6.74,1.64,-347355524#0_0,0.0
27.0,27,10521.53,12490.85,175.0,5.1,0.0,288088612#4_0,0.0
27.0,3,7075.44,13755.37,179.19,310.76,14.39,602247752_0,0.0
27.0,4,14980.13,15224.65,253.14,273.06,13.06,-803864266_0,0.0
27.0,5,13532.14,247.08,338.23,265.57,13.34,-288088612#6_0,0.0
27.0,6,20616.85,19395.09,226.53,359.25,22.04,-1002123620#6_0,0.0
27.0,7,10554.52,11980.14,177.41,244.66,14.25,288088612#5_0,0.0
27.0,8,6765.9,9956.74,131.13,292.81,19.66,-288088613#0_0,0.0
27.0,9,23914.27,13348.0,275.63,257.66,17.74,347355525#0_0,0.0
28.0,0,10153.35,16453.68,166.56,421.32,17.08,288088612#0_0,0.0
28.0,1,6905.2,13115.8,238.37,453.85,19.59,-347355524#0_0,0.0
28.0,10,23929.19,13347.2,265.89,242.68,18.5,347355525#0_0,0.0
28.0,11,9679.64,17434.15,99.68,269.78,21.7,-347355525#6_0,0.0
28.0,12,9378.45,17248.27,186.18,209.82,17.34,803874779#0_0,0.0
28.0,13,8625.3,11675.38,257.5,230.16,23.9,-229938465#2_0,0.0
28.0,14,11889.01,16706.23,287.63,196.07,21.94,347355525#6_0,0.0
28.0,15,23988.17,13353.36,260.24,183.31,19.82,347355525#0_0,0.0
28.0,16,600.78,10008.13,82.57,143.87,19.23,229938465#1_0,0.0
28.0,17,7394.85,13381.41,61.86,109.51,12.31,-500298205_0,0.0
28.0,18,15136.12,15308.49,271.35,108.71,19.42,347355525#3_0,0.0
28.0,19,11722.9,15009.97,267.76,97.53,15.23,500298202_0,0.0
28.0,2,873.88,10189.05,64.56,457.83,21.35,347355524#0_0,0.0
28.0,20,4517.88,14902.19,52.26,74.5,15.51,290273433#0_0,0.0
28.0,21,6586.58,10115.12,132.02,53.55,12.28,-288088613#0_0,0.0
28.0,22,5706.84,11059.41,259.32,44.51,11.2,-229938465#1_0,0.0
28.0,23,10127.11,12063.75,248.34,33.17,9.44,-229938465#3_0,0.0
28.0,24,10059.95,16841.42,166.07,22.48,6.99,288088612#0_0,0.0
28.0,25,7318.35,13388.59,128.13,17.75,6.09,-500298205_0,0.0
28.0,26,7263.97,13375.53,232.86,10.58,3.84,-347355524#0_0,0.0
28.0,27,10521.74,12488.47,175.0,7.49,2.39,288088612#4_0,0.0
28.0,28,10604.9,7342.76,0.54,5.1,0.0,-288088612#5_0,0.0
28.0,3,7075.66,13741.51,178.91,324.62,13.86,602247752_0,0.0
28.0,4,14966.51,15220.52,253.14,287.29,14.23,-803864266_0,0.0
28.0,5,13527.24,259.33,338.23,278.76,13.19,-288088612#6_0,0.0
28.0,6,20600.85,19379.92,226.53,381.3,22.05,-1002123620#6_0,0.0
28.0,7,10555.18,11965.55,177.41,259.27,14.6,288088612#5_0,0.0
28.0,8,6781.32,9943.27,131.13,313.28,20.47,-288088613#0_0,0.0
28.0,9,23896.5,13349.95,277.86,275.55,17.89,347355525#0_0,0.0
29.0,0,10157.41,16436.73,166.56,438.75,17.43,288088612#0_0,0.0
29.0,1,6887.84,13105.1,238.37,474.24,20.39,-347355524#0_0,0.0
29.0,10,23910.76,13348.35,275.63,261.19,18.5,347355525#0_0,0.0
29.0,11,9701.84,17430.25,100.79,292.32,22.54,-347355525#6_0,0.0
29.0,12,9384.22,17237.36,95.51,227.05,17.22,803874779#0_0,0.0
29.0,13,8601.12,11670.02,257.5,254.93,24.77,-229938465#2_0,0.0
29.0,14,11868.44,16712.77,287.63,217.65,21.59,347355525#6_0,0.0
29.0,15,23968.43,13350.02,260.85,203.34,20.03,347355525#0_0,0.0
29.0,16,619.87,10010.1,84.11,163.07,19.19,229938465#1_0,0.0
29.0,17,7406.05,13387.39,61.86,122.21,12.69,-500298205_0,0.0
29.0,18,15116.01,15308.96,271.35,128.83,20.11,347355525#3_0,0.0
29.0,19,11707.57,15009.59,270.36,112.87,15.34,500298202_0,0.0
29.0,2,893.77,10198.51,64.56,479.85,22.02,347355524#0_0,0.0
29.0,20,4526.16,14917.07,24.19,91.83,17.33,290273433#0_0,0.0
29.0,21,6596.92,10105.81,132.02,67.46,13.91,-288088613#0_0,0.0
29.0,22,5693.88,11056.97,259.32,57.7,13.19,-229938465#1_0,0.0
29.0,23,10115.98,12059.33,248.34,45.14,11.98,-229938465#3_0,0.0
29.0,24,10062.22,16832.27,166.07,31.91,9.42,288088612#0_0,0.0
29.0,25,7324.55,13383.73,128.13,25.62,7.88,-500298205_0,0.0
29.0,26,7259.02,13371.78,232.86,16.79,6.21,-347355524#0_0,0.0
29.0,27,10522.07,12484.75,175.0,11.22,3.73,288088612#4_0,0.0
29.0,28,10604.92,7344.78,0.54,7.12,2.02,-288088612#5_0,0.0
29.0,3,7075.97,13727.3,178.78,338.83,14.21,602247752_0,0.0
29.0,4,14953.71,15216.64,253.14,300.66,13.37,-803864266_0,0.0
29.0,5,13522.11,272.17,338.23,292.59,13.83,-288088612#6_0,0.0
29.0,6,20584.28,19364.21,226.53,404.14,22.84,-1002123620#6_0,0.0
29.0,7,10555.83,11951.25,177.41,273.58,14.31,288088612#5_0,0.0
29.0,8,6796.57,9929.95,131.13,333.53,20.25,-288088613#0_0,0.0
29.0,9,23878.55,13354.47,284.14,294.07,18.51,347355525#0_0,0.0
30.0,0,10161.28,16420.52,166.56,455.41,16.67,288088612#0_0,0.0
30.0,1,6870.9,13094.67,238.37,494.14,19.9,-347355524#0_0,0.0
30.0,10,23891.86,13351.12,284.14,280.34,19.15,347355525#0_0,0.0
30.0,11,9724.23,17425.98,100.79,315.11,22.79,-347355525#6_0,0.0
30.0,12,9401.57,17235.68,95.51,244.48,17.44,803874779#0_0,0.0
30.0,13,8577.98,11664.89,257.5,278.63,23.7,-229938465#2_0,0.0
30.0,14,11848.52,16719.09,287.63,238.55,20.89,347355525#6_0,0.0
30.0,15,23948.26,13348.57,265.89,223.56,20.22,347355525#0_0,0.0
30.0,16,638.42,10012.01,84.11,181.72,18.65,229938465#1_0,0.0
30.0,17,7416.57,13393.02,61.86,134.13,11.93,-500298205_0,0.0
30.0,18,15096.08,15309.43,271.35,148.76,19.94,347355525#3_0,0.0
30.0,19,11692.04,15010.21,272.26,128.41,15.54,500298202_0,0.0
30.0,2,914.0,10207.67,66.39,502.06,22.21,347355524#0_0,0.0
30.0,20,4525.86,14936.62,358.96,111.4,19.57,290273433#0_0,0.0
30.0,21,6608.78,10095.12,132.02,83.43,15.96,-288088613#0_0,0.0
30.0,22,5679.43,11054.24,259.32,72.41,14.7,-229938465#1_0,0.0
30.0,23,10102.9,12054.14,248.34,59.22,14.07,-229938465#3_0,0.0
30.0,24,10065.01,16821.06,166.07,43.46,11.56,288088612#0_0,0.0
30.0,25,7332.51,13377.48,128.13,35.75,10.12,-500298205_0,0.0
30.0,26,7252.91,13367.16,232.86,24.44,7.65,-347355524#0_0,0.0
30.0,27,10522.55,12479.26,175.0,16.74,5.52,288088612#4_0,0.0
30.0,28,10604.95,7348.63,0.54,10.97,3.85,-288088612#5_0,0.0
30.0,3,7076.27,13713.18,178.78,352.96,14.13,602247752_0,0.0
30.0,30,6553.61,10163.7,55.33,5.1,0.0,971794427_0,0.0
30.0,4,14940.02,15212.49,253.14,314.97,14.31,-803864266_0,0.0
30.0,5,13517.31,284.19,338.23,305.53,12.94,-288088612#6_0,0.0
30.0,6,20567.78,19348.57,226.53,426.88,22.74,-1002123620#6_0,0.0
30.0,7,10556.48,11936.84,177.41,288.01,14.42,288088612#5_0,0.0
30.0,8,6812.02,9916.46,131.13,354.03,20.5,-288088613#0_0,0.0
30.0,9,23861.04,13358.88,284.14,312.12,18.05,347355525#0_0,0.0
31.0,0,10164.96,16404.51,167.51,471.83,16.42,288088612#0_0,0.0
31.0,1,6853.74,13084.1,238.37,514.29,20.15,-347355524#0_0,0.0
31.0,10,23873.69,13355.7,284.14,299.07,18.73,347355525#0_0,0.0
31.0,11,9745.89,17421.86,100.79,337.16,22.05,-347355525#6_0,0.0
31.0,12,9417.74,17234.12,95.51,260.72,16.24,803874779#0_0,0.0
31.0,13,8554.16,11659.61,257.5,303.03,24.4,-229938465#2_0,0.0
31.0,14,11828.09,16725.59,287.63,259.98,21.44,347355525#6_0,0.0
31.0,15,23928.21,13347.13,265.89,243.66,20.1,347355525#0_0,0.0
31.0,16,657.23,10013.95,84.11,200.62,18.91,229938465#1_0,0.0
31.0,17,7427.8,13399.03,61.86,146.87,12.74,-500298205_0,0.0
31.0,18,15075.94,15309.91,271.35,168.91,20.14,347355525#3_0,0.0
31.0,19,11676.72,15011.9,279.15,143.86,15.45,500298202_0,0.0
31.0,2,934.15,10216.48,66.39,524.05,21.99,347355524#0_0,0.0
31.0,20,4525.47,14958.03,358.96,132.81,21.41,290273433#0_0,0.0
31.0,21,6622.09,10083.13,132.02,101.35,17.92,-288088613#0_0,0.0
31.0,22,5662.44,11051.03,259.32,89.71,17.3,-229938465#1_0,0.0
31.0,23,10088.34,12048.35,248.34,74.89,15.67,-229938465#3_0,0.0
31.0,24,10068.16,16808.36,166.07,56.54,13.08,288088612#0_0,0.0
31.0,25,7341.71,13370.25,128.13,47.45,11.7,-500298205_0,0.0
31.0,26,7244.9,13361.09,232.86,34.5,10.06,-347355524#0_0,0.0
31.0,27,10523.48,12471.71,171.91,24.35,7.61,288088612#4_0,0.0
31.0,28,10605.01,7354.83,0.54,17.17,6.19,-288088612#5_0,0.0
31.0,29,10604.9,7342.76,0.54,5.1,0.0,-288088612#5_0,0.0
31.0,3,7076.57,13698.91,178.78,367.23,14.27,602247752_0,0.0
31.0,30,6555.7,10165.14,55.33,7.64,2.54,971794427_0,0.0
31.0,31,5771.48,11059.71,78.07,5.1,0.0,229938465#2_0,0.0
31.0,4,14926.87,15208.51,253.14,328.71,13.74,-803864266_0,0.0
31.0,5,13512.2,296.99,338.23,319.32,13.79,-288088612#6_0,0.0
31.0,6,20551.57,19333.21,226.53,449.2,22.32,-1002123620#6_0,0.0
31.0,7,10557.11,11923.08,177.41,301.78,13.77,288088612#5_0,0.0
31.0,8,6827.36,9903.06,131.13,374.41,20.37,-288088613#0_0,0.0
31.0,9,23843.05,13363.42,284.14,330.67,18.55,347355525#0_0,0.0
32.0,0,10168.5,16388.53,167.51,488.21,16.37,288088612#0_0,0.0
32.0,1,6836.36,13073.4,238.37,534.7,20.41,-347355524#0_0,0.0
32.0,10,23855.06,13360.39,284.14,318.29,19.21,347355525#0_0,0.0
32.0,11,9767.15,17416.72,107.4,359.07,21.91,-347355525#6_0,0.0
32.0,12,9434.83,17232.48,95.51,277.89,17.17,803874779#0_0,0.0
32.0,13,8529.84,11654.22,257.5,327.94,24.91,-229938465#2_0,0.0
32.0,14,11807.94,16731.99,287.63,281.13,21.15,347355525#6_0,0.0
32.0,15,23908.22,13348.6,275.63,263.74,20.08,347355525#0_0,0.0
32.0,16,675.41,10015.82,84.11,218.9,18.28,229938465#1_0,0.0
32.0,17,7438.97,13405.0,61.86,159.54,12.67,-500298205_0,0.0
32.0,18,15055.61,15310.54,273.05,189.26,20.35,347355525#3_0,0.0
32.0,19,11662.06,15014.26,279.15,158.71,14.85,500298202_0,0.0
32.0,2,953.67,10225.01,66.39,545.35,21.3,347355524#0_0,0.0
32.0,20,4525.69,14980.55,0.83,155.34,22.53,290273433#0_0,0.0
32.0,21,6636.93,10069.76,132.02,121.32,19.97,-288088613#0_0,0.0
32.0,22,5643.49,11047.44,259.08,108.99,19.28,-229938465#1_0,0.0
32.0,23,10072.45,12042.04,248.34,92.0,17.11,-229938465#3_0,0.0
32.0,24,10071.33,16795.57,166.07,69.72,13.18,288088612#0_0,0.0
32.0,25,7351.08,13362.9,128.13,59.35,11.9,-500298205_0,0.0
32.0,26,7235.54,13354.0,232.86,46.25,11.75,-347355524#0_0,0.0
32.0,27,10524.88,12462.69,171.18,33.47,9.13,288088612#4_0,0.0
32.0,28,10605.09,7363.54,0.54,25.88,8.71,-288088612#5_0,0.0
32.0,29,10604.91,7344.44,0.54,6.79,1.69,-288088612#5_0,0.0
32.0,3,7076.87,13685.14,178.78,381.0,13.77,602247752_0,0.0
32.0,30,6559.1,10167.49,55.33,11.77,4.13,971794427_0,0.0
32.0,31,5773.42,11060.13,78.07,7.09,1.99,229938465#2_0,0.0
32.0,32,12071.01,16648.4,287.63,5.1,0.0,347355525#6_0,0.0
32.0,4,14913.55,15204.47,253.14,342.62,13.91,-803864266_0,0.0
32.0,5,13507.49,308.77,338.23,332.0,12.69,-288088612#6_0,0.0
32.0,6,20535.87,19317.84,230.01,471.25,22.05,-1002123620#6_0,0.0
32.0,7,10557.73,11909.42,177.41,315.45,13.67,288088612#5_0,0.0
32.0,8,6842.13,9890.16,131.13,394.02,19.62,-288088613#0_0,0.0
32.0,9,23825.2,13367.98,284.85,349.1,18.43,347355525#0_0,0.0
33.0,0,10172.17,16371.97,167.51,505.17,16.96,288088612#0_0,0.0
33.0,1,6818.99,13062.7,238.37,555.1,20.4,-347355524#0_0,0.0
33.0,10,23836.44,13365.08,284.14,337.5,19.21,347355525#0_0,0.0
33.0,11,9787.8,17410.25,107.4,380.71,21.65,-347355525#6_0,0.0
33.0,12,9451.24,17230.89,95.51,294.38,16.49,803874779#0_0,0.0
33.0,13,8505.72,11648.87,257.5,352.65,24.71,-229938465#2_0,0.0
33.0,14,11787.78,16738.4,287.63,302.29,21.15,347355525#6_0,0.0
33.0,15,23888.07,13352.07,284.14,284.25,20.51,347355525#0_0,0.0
33.0,16,693.61,10017.7,84.11,237.19,18.29,229938465#1_0,0.0
33.0,17,7448.98,13411.37,51.44,171.5,11.97,-500298205_0,0.0
33.0,18,15035.53,15314.55,281.3,209.73,20.48,347355525#3_0,0.0
33.0,19,11646.68,15016.73,279.15,174.28,15.58,500298202_0,0.0
33.0,2,973.88,10233.84,66.39,567.41,22.06,347355524#0_0,0.0
33.0,20,4526.01,15002.76,0.83,177.55,22.21,290273433#0_0,0.0
33.0,21,6652.81,10055.51,131.5,142.66,21.34,-288088613#0_0,0.0
33.0,22,5622.56,11042.65,257.12,130.47,21.48,-229938465#1_0,0.0
33.0,23,10054.51,12034.92,248.34,111.3,19.3,-229938465#3_0,0.0
33.0,24,10074.52,16782.71,166.07,82.97,13.25,288088612#0_0,0.0
33.0,25,7360.38,13362.97,61.86,70.41,11.06,-500298205_0,0.0
33.0,26,7224.58,13345.69,232.86,60.0,13.75,-347355524#0_0,0.0
33.0,27,10526.67,12451.15,171.18,45.16,11.68,288088612#4_0,0.0
33.0,28,10605.2,7374.59,0.54,36.94,11.06,-288088612#5_0,0.0
33.0,29,10604.95,7347.85,0.54,10.19,3.4,-288088612#5_0,0.0
33.0,3,7076.91,13670.48,181.5,395.67,14.67,602247752_0,0.0
33.0,30,6563.62,10170.62,55.33,17.27,5.5,971794427_0,0.0
33.0,31,5776.83,11060.84,78.07,10.57,3.48,229938465#2_0,0.0
33.0,32,12068.87,16649.09,287.63,7.35,2.25,347355525#6_0,0.0
33.0,33,6550.59,10147.56,132.02,5.1,0.0,-288088613#0_0,0.0
33.0,4,14900.2,15200.43,253.14,356.58,13.96,-803864266_0,0.0
33.0,5,13502.75,320.66,338.23,344.8,12.8,-288088612#6_0,0.0
33.0,6,20517.19,19305.67,226.01,493.72,22.47,-1002123620#6_0,0.0
33.0,7,10558.34,11895.84,177.41,329.05,13.6,288088612#5_0,0.0
33.0,8,6857.04,9877.14,131.13,413.81,19.79,-288088613#0_0,0.0
33.0,9,23806.92,13372.83,284.87,368.01,18.92,347355525#0_0,0.0
34.0,0,10175.71,16355.98,167.51,521.54,16.37,288088612#0_0,0.0
34.0,1,6801.97,13052.22,238.37,575.09,19.98,-347355524#0_0,0.0
34.0,10,23818.51,13369.76,284.87,356.02,18.53,347355525#0_0,0.0
34.0,11,9809.33,17403.5,107.4,403.28,22.57,-347355525#6_0,0.0
34.0,12,9467.97,17229.28,95.51,311.19,16.81,803874779#0_0,0.0
34.0,13,8481.43,11643.49,257.5,377.52,24.87,-229938465#2_0,0.0
34.0,14,11766.96,16745.01,287.63,324.13,21.84,347355525#6_0,0.0
34.0,15,23868.51,13357.0,284.14,304.42,20.17,347355525#0_0,0.0
34.0,16,712.26,10019.62,84.12,255.94,18.75,229938465#1_0,0.0
34.0,17,7457.37,13419.7,45.23,183.32,11.82,-500298205_0,0.0
34.0,18,15016.92,15321.03,299.03,229.68,19.94,347355525#3_0,0.0
34.0,19,11631.84,15021.38,287.75,189.84,15.56,500298202_0,0.0
34.0,2,994.14,10242.7,66.39,589.52,22.11,347355524#0_0,0.0
34.0,20,4526.34,15025.05,0.83,199.84,22.3,290273433#0_0,0.0
34.0,21,6669.07,10041.31,131.13,164.24,21.58,-288088613#0_0,0.0
34.0,22,5601.95,11037.94,257.12,151.6,21.14,-229938465#1_0,0.0
34.0,23,10036.28,12027.68,248.34,130.92,19.63,-229938465#3_0,0.0
34.0,24,10077.52,16770.61,166.07,95.44,12.48,288088612#0_0,0.0
34.0,25,7370.38,13368.31,61.86,81.75,11.34,-500298205_0,0.0
34.0,26,7212.38,13336.46,232.86,75.29,15.29,-347355524#0_0,0.0
34.0,27,10528.66,12438.31,171.18,58.14,12.99,288088612#4_0,0.0
34.0,28,10605.32,7387.28,0.54,49.62,12.68,-288088612#5_0,0.0
34.0,29,10605.0,7353.73,0.54,16.07,5.88,-288088612#5_0,0.0
34.0,3,7076.53,13655.87,181.5,410.28,14.61,602247752_0,0.0
34.0,30,6569.66,10174.8,55.33,24.61,7.34,971794427_0,0.0
34.0,31,5782.2,11061.98,78.07,16.06,5.49,229938465#2_0,0.0
34.0,32,12064.46,16650.49,287.63,11.98,4.63,347355525#6_0,0.0
34.0,33,6552.23,10146.07,132.02,7.31,2.21,-288088613#0_0,0.0
34.0,34,9285.98,17446.41,195.61,5.1,0.0,-347355524#1_0,0.0
34.0,4,14886.68,15196.33,253.14,370.7,14.13,-803864266_0,0.0
34.0,5,13497.7,333.3,338.23,358.41,13.61,-288088612#6_0,0.0
34.0,6,20500.53,19289.59,226.01,516.88,23.16,-1002123620#6_0,0.0
34.0,7,10558.95,11882.29,177.41,342.62,13.57,288088612#5_0,0.0
34.0,8,6872.1,9863.98,131.13,433.82,20.01,-288088613#0_0,0.0
34.0,9,23789.01,13377.59,284.87,386.54,18.53,347355525#0_0,0.0
35.0,0,10179.48,16338.98,167.51,538.96,17.42,288088612#0_0,0.0
35.0,1,6785.04,13041.8,238.37,594.97,19.88,-347355524#0_0,0.0
35.0,10,23800.24,13374.61,284.87,374.93,18.91,347355525#0_0,0.0
35.0,11,9830.26,17396.95,107.4,425.2,21.93,-347355525#6_0,0.0
35.0,12,9484.17,17227.72,95.51,327.46,16.27,803874779#0_0,0.0
35.0,13,8457.9,11638.28,257.5,401.62,24.1,-229938465#2_0,0.0
35.0,14,11746.42,16751.53,287.63,345.68,21.55,347355525#6_0,0.0
35.0,15,23848.67,13362.0,284.14,324.88,20.46,347355525#0_0,0.0
35.0,16,731.33,10021.59,84.12,275.11,19.17,229938465#1_0,0.0
35.0,17,7466.24,13428.5,45.23,195.82,12.5,-500298205_0,0.0
35.0,18,14999.21,15330.86,299.03,249.93,20.26,347355525#3_0,0.0
35.0,19,11617.75,15026.11,290.12,204.71,14.87,500298202_0,0.0
35.0,2,1013.92,10251.35,66.39,611.11,21.59,347355524#0_0,0.0
35.0,20,4526.66,15047.41,0.83,222.2,22.36,290273433#0_0,0.0
35.0,21,6685.93,10026.58,131.13,186.63,22.39,-288088613#0_0,0.0
35.0,22,5580.96,11033.14,257.12,173.14,21.54,-229938465#1_0,0.0
35.0,23,10018.84,12020.75,248.34,149.68,18.76,-229938465#3_0,0.0
35.0,24,10080.77,16757.54,166.07,108.9,13.46,288088612#0_0,0.0
35.0,25,7380.66,13373.81,61.86,93.41,11.66,-500298205_0,0.0
35.0,26,7198.66,13326.06,232.86,92.51,17.22,-347355524#0_0,0.0
35.0,27,10531.03,12423.04,171.18,73.59,15.45,288088612#4_0,0.0
35.0,28,10605.65,7401.56,1.6,63.9,14.28,-288088612#5_0,0.0
35.0,29,10605.08,7362.17,0.54,24.51,8.45,-288088612#5_0,0.0
35.0,3,7076.15,13641.09,181.5,425.06,14.79,602247752_0,0.0
35.0,30,6577.11,10179.95,55.33,33.67,9.06,971794427_0,0.0
35.0,31,5789.02,11063.42,78.07,23.03,6.97,229938465#2_0,0.0
35.0,32,12058.42,16652.41,287.63,18.31,6.34,347355525#6_0,0.0
35.0,33,6555.59,10143.05,132.02,11.83,4.52,-288088613#0_0,0.0
35.0,34,9285.38,17444.29,195.61,7.3,2.2,-347355524#1_0,0.0
35.0,35,13629.08,5.33,337.64,5.1,0.0,-288088612#6_0,0.0
35.0,4,14873.07,15192.21,253.14,384.93,14.22,-803864266_0,0.0
35.0,5,13492.77,345.65,338.23,371.71,13.3,-288088612#6_0,0.0
35.0,6,20484.48,19274.1,226.01,539.17,22.3,-1002123620#6_0,0.0
35.0,7,10559.59,11868.36,177.41,356.56,13.94,288088612#5_0,0.0
35.0,8,6887.75,9850.32,131.13,454.58,20.77,-288088613#0_0,0.0
35.0,9,23771.01,13382.37,284.87,405.17,18.63,347355525#0_0,0.0
36.0,0,10183.25,16321.96,167.51,556.39,17.43,288088612#0_0,0.0
36.0,1,6767.4,13030.93,238.37,615.69,20.72,-347355524#0_0,0.0
36.0,10,23782.1,13379.42,284.87,393.69,18.77,347355525#0_0,0.0
36.0,11,9851.36,17389.74,110.29,447.51,22.31,-347355525#6_0,0.0
36.0,12,9500.44,17226.15,95.51,343.81,16.35,803874779#0_0,0.0
36.0,13,8433.58,11632.88,257.5,426.54,24.92,-229938465#2_0,0.0
36.0,14,11726.15,16757.98,287.63,366.95,21.27,347355525#6_0,0.0
36.0,15,23829.54,13366.82,284.2,344.6,19.73,347355525#0_0,0.0
36.0,16,749.85,10023.5,84.12,293.73,18.62,229938465#1_0,0.0
36.0,17,7475.38,13437.56,45.23,208.69,12.87,-500298205_0,0.0
36.0,18,14981.35,15340.78,299.03,270.36,20.43,347355525#3_0,0.0
36.0,19,11604.01,15031.73,292.25,219.55,14.84,500298202_0,0.0
36.0,2,1034.19,10260.21,66.39,633.23,22.12,347355524#0_0,0.0
36.0,20,4527.19,15068.98,3.3,243.79,21.59,290273433#0_0,0.0
36.0,21,6702.16,10012.41,131.13,208.18,21.55,-288088613#0_0,0.0
36.0,22,5561.04,11028.59,257.12,193.57,20.43,-229938465#1_0,0.0
36.0,23,10001.09,12013.7,248.34,168.79,19.11,-229938465#3_0,0.0
36.0,24,10083.97,16744.62,166.07,122.22,13.32,288088612#0_0,0.0
36.0,25,7391.13,13379.41,61.86,105.28,11.87,-500298205_0,0.0
36.0,26,7183.02,13314.22,232.86,112.13,19.62,-347355524#0_0,0.0
36.0,27,10533.35,12408.11,171.18,88.7,15.11,288088612#4_0,0.0
36.0,28,10606.09,7417.19,1.61,79.54,15.64,-288088612#5_0,0.0
36.0,29,10605.17,7371.97,0.54,34.32,9.8,-288088612#5_0,0.0
36.0,3,7075.76,13626.42,181.5,439.74,14.67,602247752_0,0.0
36.0,30,6586.09,10186.16,55.33,44.58,10.91,971794427_0,0.0
36.0,31,5797.22,11065.15,78.07,31.41,8.37,229938465#2_0,0.0
36.0,32,12050.2,16655.02,287.63,26.93,8.62,347355525#6_0,0.0
36.0,33,6560.61,10138.52,132.02,18.6,6.76,-288088613#0_0,0.0
36.0,34,9284.25,17440.23,195.61,11.52,4.22,-347355524#1_0,0.0
